CRM ID,CRM Group,CRM Type,Matrix,Mineralisation Style,Analysis Method,Element,Unit,Certified Value,Sort Grade,1SD,95% CI Low,95% CI High,Status
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Calcium, Ca",wt.%,0.516,5162.03,0.025,0.505,0.527,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Cerium, Ce",ppm,88,87.8881,5.8,84,91,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Cobalt, Co",ppm,45.8,45.827,5.8,43.7,48,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Caesium, Cs",ppm,6.35,6.34802,0.379,6.12,6.57,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Copper, Cu",wt.%,0.639,6394.34,0.02,0.631,0.648,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Dysprosium, Dy",ppm,3.84,3.84417,0.253,3.68,4.01,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Erbium, Er",ppm,1.29,1.2901,0.11,1.2,1.38,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Europium, Eu",ppm,1.64,1.63594,0.159,1.54,1.73,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Iron, Fe",wt.%,8.95,89493.4,0.214,8.86,9.04,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Gallium, Ga",ppm,34.2,34.227,2.23,32.9,35.5,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Gadolinium, Gd",ppm,5.87,5.87329,0.306,5.68,6.07,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Hafnium, Hf",ppm,6.94,6.93626,0.538,6.48,7.39,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Holmium, Ho",ppm,0.58,0.575333,0.056,0.53,0.62,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Indium, In",ppm,2.7,2.70031,0.152,2.62,2.78,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Potassium, K",wt.%,2.63,26257.7,0.117,2.58,2.68,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Lanthanum, La",ppm,44.2,44.2133,2.08,43.1,45.3,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Lithium, Li",ppm,18.6,18.5827,2.3,17,20.1,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Lutetium, Lu",ppm,0.13,0.1256,0.02,0.1,0.15,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Magnesium, Mg",wt.%,0.441,4407.79,0.025,0.43,0.451,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Manganese, Mn",wt.%,0.037,374.077,0.002,0.037,0.038,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Molybdenum, Mo",ppm,5.71,5.71234,0.89,5.24,6.18,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Niobium, Nb",ppm,17,16.9682,2,15.8,18.2,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Neodymium, Nd",ppm,37.4,37.433,1.68,36.2,38.6,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Phosphorus, P",wt.%,0.029,287.425,0.005,0.026,0.032,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Lead, Pb",ppm,46.3,46.3276,3.33,44.4,48.3,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Praseodymium, Pr",ppm,10,10.0155,0.59,9.5,10.5,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Rubidium, Rb",ppm,124,123.62,4,121,126,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Sulphur, S",wt.%,0.073,726.081,0.014,0.066,0.079,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Antimony, Sb",ppm,3.49,3.49022,0.66,3.08,3.9,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Scandium, Sc",ppm,4.73,4.73277,0.82,4,5.47,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Silicon, Si",wt.%,29.26,292606,0.497,29.03,29.49,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Samarium, Sm",ppm,7.2,7.20313,0.446,6.91,7.5,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Strontium, Sr",ppm,146,146.067,12,140,152,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Tantalum, Ta",ppm,1.3,1.29686,0.114,1.22,1.38,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Terbium, Tb",ppm,0.77,0.769862,0.063,0.72,0.82,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Thorium, Th",ppm,13.3,13.317,0.59,12.9,13.7,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Titanium, Ti",wt.%,0.12,1199.9,0.005,0.118,0.122,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Thallium, Tl",ppm,0.67,0.666935,0.07,0.61,0.72,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Uranium, U",ppm,4.66,4.66368,0.303,4.48,4.85,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Vanadium, V",ppm,9.09,9.08889,1.34,7.72,10.46,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Tungsten, W",ppm,3.46,3.45669,0.65,3.16,3.76,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Yttrium, Y",ppm,16.9,16.8845,1.1,16.3,17.4,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Ytterbium, Yb",ppm,0.98,0.981542,0.16,0.86,1.1,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Zinc, Zn",ppm,205,205.023,11,200,210,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Borate / Peroxide Fusion ICP,"Zirconium, Zr",ppm,253,253.447,13,240,267,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Silver, Ag",ppm,1.3,1.30077,0.088,1.27,1.33,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Aluminium, Al",wt.%,0.945,9452.21,0.052,0.925,0.966,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Arsenic, As",ppm,37,36.9764,2.17,36.2,37.8,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Gold, Au",ppb,101,0.101099,4,99,103,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Barium, Ba",ppm,225,224.616,14,219,230,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Beryllium, Be",ppm,0.87,0.873792,0.09,0.84,0.91,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Bismuth, Bi",ppm,22.3,22.2782,1.3,21.7,22.8,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Calcium, Ca",wt.%,0.28,2798.5,0.017,0.274,0.286,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Cadmium, Cd",ppm,0.54,0.538519,0.041,0.52,0.55,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Cerium, Ce",ppm,73,73.4578,4.1,72,75,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Cobalt, Co",ppm,43.7,43.7249,1.84,43,44.4,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Chromium, Cr",ppm,8.59,8.59042,1.16,8.18,9,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Caesium, Cs",ppm,1.17,1.16994,0.16,1.09,1.25,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Copper, Cu",wt.%,0.637,6372.77,0.014,0.633,0.642,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Dysprosium, Dy",ppm,1.63,1.62816,0.28,1.39,1.87,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Erbium, Er",ppm,0.43,0.434739,0.08,0.37,0.5,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Europium, Eu",ppm,0.95,0.948048,0.069,0.89,1.01,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Iron, Fe",wt.%,8.18,81845.4,0.316,8.06,8.31,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Gallium, Ga",ppm,14.7,14.7259,1.08,14.3,15.2,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Gadolinium, Gd",ppm,3.45,3.45341,0.45,3.07,3.83,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Hafnium, Hf",ppm,1.09,1.09074,0.2,0.99,1.19,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Mercury, Hg",ppm,0.05,0.0495,IND,IND,IND,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Holmium, Ho",ppm,0.21,0.209257,0.04,0.18,0.24,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Indium, In",ppm,2.35,2.35306,0.172,2.27,2.44,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Potassium, K",wt.%,0.286,2857.84,0.019,0.278,0.293,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Lanthanum, La",ppm,36.1,36.1083,2.14,35.4,36.9,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Lithium, Li",ppm,4.05,4.05181,0.73,3.73,4.37,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Lutetium, Lu",ppm,0.039,0.0390245,0.007,0.034,0.044,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Magnesium, Mg",wt.%,0.221,2212.39,0.016,0.215,0.227,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Manganese, Mn",wt.%,0.033,325.568,0.002,0.032,0.033,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Molybdenum, Mo",ppm,5.64,5.64067,0.454,5.46,5.82,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Sodium, Na",wt.%,0.086,858.925,0.009,0.083,0.089,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Neodymium, Nd",ppm,27.8,27.8298,3,25.4,30.3,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Nickel, Ni",ppm,4.74,4.74499,0.63,4.54,4.95,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Phosphorus, P",wt.%,0.024,238.558,0.003,0.023,0.025,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Lead, Pb",ppm,34.1,34.0743,2.37,33.2,35,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Praseodymium, Pr",ppm,7.62,7.62315,0.659,7.06,8.18,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Rubidium, Rb",ppm,16.7,16.6728,1.32,16,17.3,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Sulphur, S",wt.%,0.066,661.924,0.006,0.064,0.068,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Antimony, Sb",ppm,2.28,2.28262,0.35,2.11,2.45,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Scandium, Sc",ppm,2.16,2.16035,0.3,2.04,2.28,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Selenium, Se",ppm,9.05,9.0482,1.46,8.43,9.67,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Samarium, Sm",ppm,4.79,4.78953,0.55,4.3,5.28,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Tin, Sn",ppm,2.34,2.33504,0.142,2.28,2.39,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Strontium, Sr",ppm,11.7,11.6725,1.11,11.3,12.1,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Terbium, Tb",ppm,0.43,0.426266,0.033,0.4,0.45,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Tellurium, Te",ppm,0.23,0.228011,0.04,0.21,0.24,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Thorium, Th",ppm,8.04,8.03968,0.627,7.76,8.32,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Titanium, Ti",wt.%,0.017,173.34,0.003,0.016,0.019,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Thallium, Tl",ppm,0.12,0.120892,0.02,0.11,0.13,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Thulium, Tm",ppm,0.049,0.0492337,0.008,0.039,0.059,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Uranium, U",ppm,2.15,2.14855,0.183,2.07,2.23,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Vanadium, V",ppm,5.12,5.12344,0.76,4.8,5.45,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Tungsten, W",ppm,0.98,0.976948,0.19,0.89,1.07,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Yttrium, Y",ppm,6.52,6.5159,0.514,6.31,6.72,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Ytterbium, Yb",ppm,0.29,0.2949,0.025,0.28,0.31,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Zinc, Zn",ppm,139,138.586,6,136,141,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Aqua Regia Digestion,"Zirconium, Zr",ppm,43.7,43.6884,6.2,40.9,46.5,Current
OREAS 907,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Gas / Liquid Pycnometry,"Specific Gravity, SG",Unity,2.82,2822840,0.08,2.79,2.86,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Copper, Cu",wt.%,1.26,12604.4,0.029,1.25,1.27,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Sulphuric Acid Leach,"Copper soluble (sulphuric), Cu-Sol(H2SO4)",wt.%,1.06,10641.2,0.047,1.04,1.08,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,Pb Fire Assay,"Gold, Au",ppb,187,0.187158,7,185,189,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Silver, Ag",ppm,2.4,2.40165,0.109,2.36,2.44,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Aluminium, Al",wt.%,6.05,60547.3,0.22,5.98,6.13,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Arsenic, As",ppm,65,65.4755,2.1,65,66,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Barium, Ba",ppm,1868,1867.55,100,1829,1906,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Beryllium, Be",ppm,2.2,2.19957,0.28,2.09,2.31,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Bismuth, Bi",ppm,43.3,43.2515,2.12,42.3,44.2,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Calcium, Ca",wt.%,0.418,4176.66,0.017,0.412,0.424,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Cadmium, Cd",ppm,0.79,0.785263,0.08,0.76,0.81,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Cerium, Ce",ppm,75,74.9002,5.1,73,77,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Cobalt, Co",ppm,87,87.3297,3.6,86,89,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Chromium, Cr",ppm,10.8,10.8302,1.9,10.1,11.5,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Caesium, Cs",ppm,4.86,4.86404,0.279,4.73,4.99,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Dysprosium, Dy",ppm,3.15,3.1487,0.38,2.86,3.44,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Erbium, Er",ppm,1.27,1.26595,0.111,1.17,1.36,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Europium, Eu",ppm,1.76,1.7599,0.159,1.64,1.88,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Iron, Fe",wt.%,14.64,146365,0.705,14.35,14.92,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Gallium, Ga",ppm,44.3,44.3177,2.35,43.2,45.4,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Gadolinium, Gd",ppm,4.97,4.96881,0.42,4.59,5.35,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Hafnium, Hf",ppm,5.63,5.63446,0.309,5.5,5.77,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Holmium, Ho",ppm,0.49,0.491926,0.05,0.46,0.53,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Indium, In",ppm,4.9,4.89603,0.35,4.73,5.06,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Potassium, K",wt.%,2.01,20070.5,0.072,1.98,2.03,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Lanthanum, La",ppm,37.7,37.7445,2.74,36.7,38.8,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Lithium, Li",ppm,14.4,14.4477,0.74,14.2,14.7,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Lutetium, Lu",ppm,0.18,0.177576,0.017,0.17,0.19,Current
OREAS 908,"Au <1 ppm, Cu ore, Au-Cu ore",oxide,weathered rhyodacite,oxidised VMS,4-Acid Digestion,"Magnesium, Mg",wt.%,0.695,6950.39,0.034,0.682,0.708,Current
